id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class,horizons,begin_time,end_time
a0009172,2009172,9172Abhramu1989OB,9172,Abhramu,Y,N,,,1.209314745,1626.347501,AMO,DES=+2009172,1998-11-20-09-54-54,2000-01-01-00-00-00
a0006461,2006461,6461Adam1993VB5,6461,Adam,N,N,,,1.7527702,996.4432927,IMB,DES=+2006461,1999-04-26-21-20-24,2000-01-01-00-00-00
a0024761,2024761,24761Ahau1993BW2,24761,Ahau,Y,N,,,0.926472333,563.3338447,APO,DES=+2024761,1999-08-13-03-59-48,2000-01-01-00-00-00
a0280652,2280652,280652Aimaku2005CQ,280652,Aimaku,N,N,,,1.781295704,992.9073759,IMB,DES=+2280652,1999-04-27-18-33-20,2000-01-01-00-00-00
a0326290,2326290,326290Akhenaten1998HE3,326290,Akhenaten,Y,Y,,,0.491994853,300.9473318,ATE,DES=+2326290,1999-10-17-18-18-57,2000-01-01-00-00-00
a0008034,2008034,8034Akka1992LR,8034,Akka,Y,N,,,1.080977939,904.150216,AMO,DES=+2008034,1999-05-19-23-05-55,2000-01-01-00-00-00
a0010051,2010051,10051Albee1987QG6,10051,Albee,N,N,,,1.502687381,1267.71286,MCA,DES=+2010051,1999-02-18-01-43-22,2000-01-01-00-00-00
a0000719,2000719,719Albert1911MT,719,Albert,Y,N,,,1.197212095,1565.680891,AMO,DES=+2000719,1998-12-05-13-54-53,2000-01-01-00-00-00
a0192686,2192686,192686Aljuroma1999TU17,192686,Aljuroma,N,N,,,1.654180205,1593.499111,MCA,DES=+2192686,1998-11-28-15-00-20,2000-01-01-00-00-00
a0005879,2005879,5879Almeria1992CH1,5879,Almeria,Y,N,,,1.154937861,756.3870395,AMO,DES=+2005879,1999-06-25-21-40-39,2000-01-01-00-00-00
a0003581,2003581,3581Alvarez1985HC,3581,Alvarez,N,N,,,1.650606003,1689.143168,MCA,DES=+2003581,1998-11-04-17-08-28,2000-01-01-00-00-00
a0007959,2007959,7959Alysecherri1994PK,7959,Alysecherri,N,N,,,1.776994613,989.1045442,IMB,DES=+2007959,1999-04-28-17-22-21,2000-01-01-00-00-00
a0046513,2046513,46513Ampzing1972FC,46513,Ampzing,N,N,,,1.777728952,964.4982837,IMB,DES=+2046513,1999-05-04-21-00-37,2000-01-01-00-00-00
a0001065,2001065,1065Amundsenia1926PD,1065,Amundsenia,N,N,,,1.65894232,1324.471471,MCA,DES=+2001065,1999-02-03-21-10-16,2000-01-01-00-00-00
a0017399,2017399,17399Andysanto1983RL,17399,Andysanto,N,N,,,1.692915011,971.1160225,IMB,DES=+2017399,1999-05-03-05-18-13,2000-01-01-00-00-00
a0007330,2007330,7330Annelemaitre1985TD,7330,Annelemaitre,N,N,,,1.643430023,1320.972907,MCA,DES=+2007330,1999-02-04-18-09-45,2000-01-01-00-00-00
a0361764,2361764,361764Antonbuslov2008AK2,361764,Antonbuslov,N,N,,,1.714573475,944.5918425,IMB,DES=+2361764,1999-05-09-20-26-56,2000-01-01-00-00-00
a0003400,2003400,3400Aotearoa1981GX,3400,Aotearoa,N,N,,,1.744290533,983.3862595,IMB,DES=+2003400,1999-04-30-03-40-56,2000-01-01-00-00-00
a0003496,2003496,3496Arieso1977RC,3496,Arieso,N,N,,,1.470665572,1632.657691,MCA,DES=+2003496,1998-11-18-20-03-14,2000-01-01-00-00-00
a0002135,2002135,2135Aristaeus1977HA,2135,Aristaeus,Y,Y,,,0.794944455,738.9161088,APO,DES=+2002135,1999-06-30-06-30-12,2000-01-01-00-00-00
a0010502,2010502,10502Armaghobs1987QF6,10502,Armaghobs,N,N,,,1.572124045,1280.864017,MCA,DES=+2010502,1999-02-14-18-48-57,2000-01-01-00-00-00
a0004581,2004581,4581Asclepius1989FC,4581,Asclepius,Y,Y,,,0.657133298,377.4794506,APO,DES=+2004581,1999-09-28-15-07-23,2000-01-01-00-00-00
a0006564,2006564,6564Asher1992BB,6564,Asher,N,N,,,1.381060204,942.7348266,MCA,DES=+2006564,1999-05-10-07-35-27,2000-01-01-00-00-00
a0100000,2100000,100000Astronautica1982SH1,100000,Astronautica,N,N,,,1.738811245,960.201899,IMB,DES=+2100000,1999-05-05-22-47-18,2000-01-01-00-00-00
a0001139,2001139,1139Atami1929XE,1139,Atami,N,N,,,1.449154264,992.5272091,MCA,DES=+2001139,1999-04-27-20-50-12,2000-01-01-00-00-00
a0163693,2163693,163693Atira2003CP20,163693,Atira,Y,N,,,0.502252699,232.9455924,IEO,DES=+2163693,1999-11-03-18-19-35,2000-01-01-00-00-00
a0001198,2001198,1198Atlantis1931RA,1198,Atlantis,N,N,,,1.496882551,1233.62501,MCA,DES=+2001198,1999-02-26-14-14-59,2000-01-01-00-00-00
a0003920,2003920,3920Aubignan1948WF,3920,Aubignan,N,N,,,1.643275585,1236.472842,MCA,DES=+2003920,1999-02-25-21-09-46,2000-01-01-00-00-00
a0002059,2002059,2059Baboquivari1963UA,2059,Baboquivari,Y,N,,,1.240599224,1570.578728,AMO,DES=+2002059,1998-12-04-08-31-40,2000-01-01-00-00-00
a0002063,2002063,2063Bacchus1977HB,2063,Bacchus,Y,N,,,0.701191485,408.7495117,APO,DES=+2002063,1999-09-20-19-30-10,2000-01-01-00-00-00
a0007079,2007079,7079Baghdad1986RR,7079,Baghdad,N,N,,,1.61200582,1262.827725,MCA,DES=+2007079,1999-02-19-07-02-01,2000-01-01-00-00-00
a0016465,2016465,16465Basilrowe1990FV1,16465,Basilrowe,N,N,,,1.438705508,901.1881525,MCA,DES=+2016465,1999-05-20-16-52-15,2000-01-01-00-00-00
a0001474,2001474,1474Beira1935QY,1474,Beira,N,N,,,1.393692543,1650.62866,MCA,DES=+2001474,1998-11-14-08-13-41,2000-01-01-00-00-00
a0011284,2011284,11284Belenus1990BA,11284,Belenus,Y,N,,,1.15265976,838.3177444,AMO,DES=+2011284,1999-06-05-10-05-36,2000-01-01-00-00-00
a0048844,2048844,48844Belloves1998DW,48844,Belloves,N,N,,,1.833035143,1005.600919,IMB,DES=+2048844,1999-04-24-14-23-40,2000-01-01-00-00-00
a0038086,2038086,38086Beowulf1999JB,38086,Beowulf,Y,N,,,0.616066667,618.1559629,APO,DES=+2038086,1999-07-30-11-03-51,2000-01-01-00-00-00
a0221516,2221516,221516BergenEnkheim2006PR4,221516,Bergen-Enkheim,N,N,,,1.703177527,974.2536997,IMB,DES=+2221516,1999-05-02-10-28-40,2000-01-01-00-00-00
a0027657,2027657,27657Berkhey1974PC,27657,Berkhey,N,N,,,1.595800095,1236.843268,MCA,DES=+2027657,1999-02-25-18-56-25,2000-01-01-00-00-00
a0073767,2073767,73767Bibiandersson1994PQ9,73767,Bibiandersson,N,N,,,1.807863872,986.4430005,IMB,DES=+2073767,1999-04-29-09-20-31,2000-01-01-00-00-00
a0055844,2055844,55844Bicak1996RN2,55844,Bicak,N,N,,,1.822901165,975.550312,IMB,DES=+2055844,1999-05-02-02-41-53,2000-01-01-00-00-00
a0015964,2015964,15964Billgray1998DU,15964,Billgray,N,N,,,1.772037414,996.4988487,IMB,DES=+2015964,1999-04-26-21-00-24,2000-01-01-00-00-00
a0005738,2005738,5738Billpickering1989UY3,5738,Billpickering,N,N,,,1.425313269,1652.955553,MCA,DES=+2005738,1998-11-13-18-16-01,2000-01-01-00-00-00
a0002744,2002744,2744Birgitta1975RB,2744,Birgitta,N,N,,,1.535747606,1275.008957,MCA,DES=+2002744,1999-02-16-05-56-46,2000-01-01-00-00-00
a0018106,2018106,18106Blume2000NX3,18106,Blume,Y,N,,,1.193693746,1396.249651,AMO,DES=+2018106,1999-01-16-22-30-07,2000-01-01-00-00-00
a0005642,2005642,5642Bobbywilliams1990OK1,5642,Bobbywilliams,N,N,,,1.545375408,1287.137903,MCA,DES=+2005642,1999-02-13-05-10-21,2000-01-01-00-00-00
a0009969,2009969,9969Braille1992KD,9969,Braille,N,N,,,1.327011654,1308.878628,MCA,DES=+2009969,1999-02-07-18-43-41,2000-01-01-00-00-00
a0018398,2018398,18398Bregenz1992SQ23,18398,Bregenz,N,N,,,1.592523354,1279.832789,MCA,DES=+2018398,1999-02-15-01-00-11,2000-01-01-00-00-00
a0007002,2007002,7002Bronshten1971OV,7002,Bronshten,N,N,,,1.574439392,1322.157253,MCA,DES=+2007002,1999-02-04-11-03-23,2000-01-01-00-00-00
a0086279,2086279,86279Brucegary1999UJ1,86279,Brucegary,N,N,,,1.801061904,980.8386885,IMB,DES=+2086279,1999-04-30-18-58-04,2000-01-01-00-00-00
a0010737,2010737,10737Bruck1988DZ4,10737,Bruck,N,N,,,1.656415277,960.0676765,MCA,DES=+2010737,1999-05-05-23-35-38,2000-01-01-00-00-00
a0063605,2063605,63605Budperry2001QE68,63605,Budperry,N,N,,,1.725810136,960.7281278,IMB,DES=+2063605,1999-05-05-19-37-52,2000-01-01-00-00-00
a0006517,2006517,6517Buzzi1990BW,6517,Buzzi,N,N,,,1.834387518,976.4330322,IMB,DES=+2006517,1999-05-01-21-24-06,2000-01-01-00-00-00
a0007092,2007092,7092Cadmus1992LC,7092,Cadmus,Y,N,,,0.766657874,1474.467083,APO,DES=+2007092,1998-12-28-09-11-52,2000-01-01-00-00-00
a0003833,2003833,3833Calingasta1971SC,3833,Calingasta,N,N,,,1.339985849,1187.718559,MCA,DES=+2003833,1999-03-10-01-41-19,2000-01-01-00-00-00
a0011437,2011437,11437Cardalda1971SB,11437,Cardalda,N,N,,,1.680040556,928.7413566,IMB,DES=+2011437,1999-05-13-19-33-06,2000-01-01-00-00-00
a0026074,2026074,26074Carlwirtz1977TD,26074,Carlwirtz,N,N,,,1.649918496,890.2039136,MCA,DES=+2026074,1999-05-23-10-46-35,2000-01-01-00-00-00
a0006493,2006493,6493Cathybennett1992CA,6493,Cathybennett,N,N,,,1.786118987,993.8260086,IMB,DES=+2006493,1999-04-27-13-02-38,2000-01-01-00-00-00
a0481984,2481984,481984Cernunnos2009KL2,481984,Cernunnos,Y,N,,,1.167237083,1191.898001,AMO,DES=+2481984,1999-03-09-00-36-43,2000-01-01-00-00-00
a0006042,2006042,6042Cheshirecat1990WW2,6042,Cheshirecat,N,N,,,1.649671989,1934.54936,MCA,DES=+2006042,1998-09-04-08-42-14,2000-01-01-00-00-00
a0006261,2006261,6261Chione1976WC,6261,Chione,N,N,,,1.530415221,1319.837531,MCA,DES=+2006261,1999-02-05-00-58-29,2000-01-01-00-00-00
a0079472,2079472,79472Chiorny1998AX4,79472,Chiorny,N,N,,,1.804506333,1003.678358,IMB,DES=+2079472,1999-04-25-01-55-47,2000-01-01-00-00-00
a0030767,2030767,30767Chriskraft1983VQ1,30767,Chriskraft,N,N,,,1.658082442,1303.236982,MCA,DES=+2030767,1999-02-09-04-34-41,2000-01-01-00-00-00
a0192158,2192158,192158Christian2006XF4,192158,Christian,N,N,,,1.747074965,953.6035981,IMB,DES=+2192158,1999-05-07-14-22-42,2000-01-01-00-00-00
a0037561,2037561,37561Churgym1988CR,37561,Churgym,N,N,,,1.753843268,989.7755671,IMB,DES=+2037561,1999-04-28-13-20-47,2000-01-01-00-00-00
a0060423,2060423,60423Chvojen2000CO39,60423,Chvojen,N,N,,,1.861196362,1024.867903,IMB,DES=+2060423,1999-04-19-18-47-33,2000-01-01-00-00-00
a0004503,2004503,4503Cleobulus1989WM,4503,Cleobulus,Y,N,,,1.288252774,1624.765239,AMO,DES=+2004503,1998-11-20-19-24-31,2000-01-01-00-00-00
a0006523,2006523,6523Clube1991TC,6523,Clube,N,N,,,1.544001346,1575.189884,MCA,DES=+2006523,1998-12-03-04-51-39,2000-01-01-00-00-00
a0027776,2027776,27776Cortland1992DH1,27776,Cortland,N,N,,,1.752529516,970.8097638,IMB,DES=+2027776,1999-05-03-07-08-29,2000-01-01-00-00-00
a0037596,2037596,37596Cotahuasi1991VV6,37596,Cotahuasi,N,N,,,1.640321734,1360.256567,MCA,DES=+2037596,1999-01-25-22-27-38,2000-01-01-00-00-00
a0026027,2026027,26027Cotopaxi4861PL,26027,Cotopaxi,N,N,,,1.725762405,1019.247693,IMB,DES=+2026027,1999-04-21-04-30-49,2000-01-01-00-00-00
a0029298,2029298,29298Cruls1993SA14,29298,Cruls,N,N,,,1.726647147,978.2448072,IMB,DES=+2029298,1999-05-01-10-31-52,2000-01-01-00-00-00
a0035056,2035056,35056Cullers1984ST,35056,Cullers,N,N,,,1.656876657,1396.052236,MCA,DES=+2035056,1999-01-16-23-41-11,2000-01-01-00-00-00
a0032897,2032897,32897Curtharris1994PD,32897,Curtharris,N,N,,,1.629812254,1306.209143,MCA,DES=+2032897,1999-02-08-10-44-42,2000-01-01-00-00-00
a0055720,2055720,55720Daandehoop1972RE,55720,Daandehoop,N,N,,,1.728146395,969.5746632,IMB,DES=+2055720,1999-05-03-14-33-07,2000-01-01-00-00-00
a0308306,2308306,308306Dainere2005KL8,308306,Dainere,N,N,,,1.401307846,2035.19202,MCA,DES=+2308306,1998-08-10-04-50-53,2000-01-01-00-00-00
a0128341,2128341,128341Dalestanbridge2004FR128,128341,Dalestanbridge,N,N,,,1.780428808,943.9687282,IMB,DES=+2128341,1999-05-10-00-11-15,2000-01-01-00-00-00
a0005335,2005335,5335Damocles1991DA,5335,Damocles,N,N,,,1.580565898,14863.5702,CEN,DES=+2005335,1990-01-01-00-00-00,2000-01-01-00-00-00
a0016529,2016529,16529Dangoldin1991GO1,16529,Dangoldin,N,N,,,1.601274095,1307.039024,MCA,DES=+2016529,1999-02-08-05-45-57,2000-01-01-00-00-00
a0100553,2100553,100553Dariofo1997GD,100553,Dariofo,N,N,,,1.493230011,870.7427441,MCA,DES=+2100553,1999-05-28-07-32-36,2000-01-01-00-00-00
a0042609,2042609,42609Daubechies1998DB34,42609,Daubechies,N,N,,,1.659316454,1325.757786,MCA,DES=+2042609,1999-02-03-13-27-11,2000-01-01-00-00-00
a0006435,2006435,6435Daveross1984DA,6435,Daveross,N,N,,,1.80911198,971.4118675,IMB,DES=+2006435,1999-05-03-03-31-43,2000-01-01-00-00-00
a0052316,2052316,52316Daveslater1992BD,52316,Daveslater,N,N,,,1.773568139,954.3366253,IMB,DES=+2052316,1999-05-07-09-58-48,2000-01-01-00-00-00
a0027810,2027810,27810Daveturner1993OC2,27810,Daveturner,N,N,,,1.829445337,982.4856955,IMB,DES=+2027810,1999-04-30-09-05-08,2000-01-01-00-00-00
a0004205,2004205,4205DavidHughes1985YP,4205,David Hughes,N,N,,,1.468989786,828.582811,MCA,DES=+2004205,1999-06-07-20-30-11,2000-01-01-00-00-00
a0014309,2014309,14309DefoyA908SA,14309,Defoy,N,N,,,1.440652359,1536.208147,MCA,DES=+2014309,1998-12-12-22-45-05,2000-01-01-00-00-00
a0024495,2024495,24495Degroff2001AV1,24495,Degroff,N,N,,,1.388147886,1168.742897,MCA,DES=+2024495,1999-03-14-19-32-33,2000-01-01-00-00-00
a0012267,2012267,12267Denneau1990KN1,12267,Denneau,N,N,,,1.792849876,978.0412763,IMB,DES=+2012267,1999-05-01-11-45-08,2000-01-01-00-00-00
a0004142,2004142,4142DersuUzala1981KE,4142,Dersu-Uzala,N,N,,,1.621812372,965.1740966,MCA,DES=+2004142,1999-05-04-16-57-19,2000-01-01-00-00-00
a0017435,2017435,17435diGiovanni1989SP3,17435,di Giovanni,N,N,,,1.618422922,1330.852743,MCA,DES=+2017435,1999-02-02-06-53-00,2000-01-01-00-00-00
a0020461,2020461,20461Dioretsa1999LD31,20461,Dioretsa,N,N,,,2.402123023,42685.90253,CEN,DES=+2020461,1990-01-01-00-00-00,2000-01-01-00-00-00
a0011833,2011833,11833Dixon1985RW,11833,Dixon,N,N,,,1.81483705,1004.448829,IMB,DES=+2011833,1999-04-24-21-18-25,2000-01-01-00-00-00
a0003022,2003022,3022Dobermann1980SH,3022,Dobermann,N,N,,,1.730195622,980.0436778,IMB,DES=+2003022,1999-04-30-23-44-16,2000-01-01-00-00-00
a0014223,2014223,14223Dolby1999XW1,14223,Dolby,N,N,,,1.657549579,1334.456353,MCA,DES=+2014223,1999-02-01-09-15-42,2000-01-01-00-00-00
a0164215,2164215,164215Doloreshill2004MF6,164215,Doloreshill,Y,N,,,1.276937252,1123.44584,AMO,DES=+2164215,1999-03-26-03-19-29,2000-01-01-00-00-00
a0290074,2290074,290074Donasadock2005QF76,290074,Donasadock,N,N,,,1.624682924,1153.750714,MCA,DES=+2290074,1999-03-18-13-29-44,2000-01-01-00-00-00
a0077971,2077971,77971Donnolo2002JA11,77971,Donnolo,N,N,,,1.648985572,1290.782446,MCA,DES=+2077971,1999-02-12-07-18-19,2000-01-01-00-00-00
a0003858,2003858,3858Dorchester1986TG,3858,Dorchester,N,N,,,1.657879292,1183.340368,MCA,DES=+2003858,1999-03-11-03-57-28,2000-01-01-00-00-00
a0003416,2003416,3416Dorrit1931VP,3416,Dorrit,N,N,,,1.521083006,969.9510439,MCA,DES=+2003416,1999-05-03-12-17-37,2000-01-01-00-00-00
a0012494,2012494,12494Doughamilton1998DH11,12494,Doughamilton,N,N,,,1.861875326,973.7311243,IMB,DES=+2012494,1999-05-02-13-36-47,2000-01-01-00-00-00
a0023452,2023452,23452Drew1988QF,23452,Drew,N,N,,,1.776024027,1003.540817,IMB,DES=+2023452,1999-04-25-02-45-18,2000-01-01-00-00-00
a0314082,2314082,314082Dryope2005CZ36,314082,Dryope,Y,Y,,,0.950611224,1222.310406,APO,DES=+2314082,1999-03-01-10-08-15,2000-01-01-00-00-00
a0003270,2003270,3270Dudley1982DA,3270,Dudley,N,N,,,1.438101891,1150.101068,MCA,DES=+2003270,1999-03-19-11-23-36,2000-01-01-00-00-00
a0367943,2367943,367943Duende2012DA14,367943,Duende,Y,N,,,0.828955971,317.2395018,ATE,DES=+2367943,1999-10-13-16-33-46,2000-01-01-00-00-00
a0020037,2020037,20037Duke1992UW4,20037,Duke,N,N,,,1.656766481,944.4809382,MCA,DES=+2020037,1999-05-09-21-06-51,2000-01-01-00-00-00
a0006141,2006141,6141Durda1992YC3,6141,Durda,N,N,,,1.557541789,895.3080549,MCA,DES=+2006141,1999-05-22-04-09-06,2000-01-01-00-00-00
a0002055,2002055,2055Dvorak1974DB,2055,Dvorak,N,N,,,1.591047984,1282.653339,MCA,DES=+2002055,1999-02-14-08-04-47,2000-01-01-00-00-00
a0001750,2001750,1750Eckert1950NA1,1750,Eckert,N,N,,,1.593718316,976.7095047,MCA,DES=+2001750,1999-05-01-19-44-34,2000-01-01-00-00-00
a0011836,2011836,11836Eileen1986CB,11836,Eileen,N,N,,,1.519679513,1312.132978,MCA,DES=+2011836,1999-02-06-23-12-07,2000-01-01-00-00-00
a0020136,2020136,20136Eisenhart1996NA,20136,Eisenhart,N,N,,,1.806621021,979.8490475,IMB,DES=+2020136,1999-05-01-00-54-20,2000-01-01-00-00-00
a0160013,2160013,160013Elbrus1294T2,160013,Elbrus,N,N,,,2.299648815,2137.265424,OMB,DES=+2160013,1998-07-15-16-24-27,2000-01-01-00-00-00
a0052384,2052384,52384Elenapanko1993HZ5,52384,Elenapanko,N,N,,,1.663290337,920.5451963,MCA,DES=+2052384,1999-05-15-20-43-43,2000-01-01-00-00-00
a0101813,2101813,101813Elizabethmarston1999JX7,101813,Elizabethmarston,N,N,,,1.747784855,992.8485736,IMB,DES=+2101813,1999-04-27-18-54-30,2000-01-01-00-00-00
a0020043,2020043,20043Ellenmacarthur1993EM,20043,Ellenmacarthur,N,N,,,1.855336842,1009.223471,IMB,DES=+2020043,1999-04-23-16-39-33,2000-01-01-00-00-00
a0003838,2003838,3838Epona1986WA,3838,Epona,Y,N,,,0.447772792,674.3416709,APO,DES=+2003838,1999-07-16-09-56-59,2000-01-01-00-00-00
a0128327,2128327,128327Ericcarranza2004FP14,128327,Ericcarranza,N,N,,,1.876892066,1005.639099,IMB,DES=+2128327,1999-04-24-14-09-55,2000-01-01-00-00-00
a0009950,2009950,9950ESA1990VB,9950,ESA,Y,N,,,1.13837177,1389.541526,AMO,DES=+2009950,1999-01-18-14-45-03,2000-01-01-00-00-00
a0002253,2002253,2253Espinette1932PB,2253,Espinette,N,N,,,1.649248702,1260.655481,MCA,DES=+2002253,1999-02-19-20-04-01,2000-01-01-00-00-00
a0029428,2029428,29428Ettoremajorana1997FM1,29428,Ettoremajorana,N,N,,,1.777634503,998.2292896,IMB,DES=+2029428,1999-04-26-10-37-27,2000-01-01-00-00-00
a0013963,2013963,13963Euphrates1991PT4,13963,Euphrates,N,N,,,2.474002444,2218.570688,OMB,DES=+2013963,1998-06-25-08-34-34,2000-01-01-00-00-00
a0121547,2121547,121547Fenghuotongxin1999VS20,121547,Fenghuotongxin,N,N,,,1.833831951,1018.356955,IMB,DES=+2121547,1999-04-21-09-51-29,2000-01-01-00-00-00
a0005201,2005201,5201FerrazMello1983XF,5201,Ferraz-Mello,N,N,,,1.826829007,2256.627513,OMB,DES=+2005201,1998-06-15-20-14-06,2000-01-01-00-00-00
a0024654,2024654,24654Fossett1987KL,24654,Fossett,N,N,,,1.582534688,952.2134883,MCA,DES=+2024654,1999-05-07-22-43-08,2000-01-01-00-00-00
a0031098,2031098,31098Frankhill1997LQ2,31098,Frankhill,N,N,,,1.646531159,1268.454568,MCA,DES=+2031098,1999-02-17-21-16-21,2000-01-01-00-00-00
a0013478,2013478,13478Fraunhofer1976DB1,13478,Fraunhofer,N,N,,,1.700480499,973.5410628,IMB,DES=+2013478,1999-05-02-14-45-13,2000-01-01-00-00-00
a0022385,2022385,22385Fujimoriboshi1994EK7,22385,Fujimoriboshi,N,N,,,1.660112333,1295.548463,MCA,DES=+2022385,1999-02-11-02-42-33,2000-01-01-00-00-00
a0025892,2025892,25892Funabashi2000WP9,25892,Funabashi,N,N,,,1.760326235,967.1831831,IMB,DES=+2025892,1999-05-04-04-54-03,2000-01-01-00-00-00
a0013551,2013551,13551Gadsden1992FL1,13551,Gadsden,N,N,,,1.446737122,1463.407458,MCA,DES=+2013551,1998-12-31-03-33-19,2000-01-01-00-00-00
a0255587,2255587,255587Gardenia2006OU4,255587,Gardenia,N,N,,,1.49721381,1377.278194,MCA,DES=+2255587,1999-01-21-16-19-51,2000-01-01-00-00-00
a0005066,2005066,5066Garradd1990MA,5066,Garradd,N,N,,,1.637254722,984.1425017,MCA,DES=+2005066,1999-04-29-23-08-41,2000-01-01-00-00-00
a0137066,2137066,137066Gellerthegy1998WR8,137066,Gellert-hegy,N,N,,,1.771274562,989.4446552,IMB,DES=+2137066,1999-04-28-15-19-55,2000-01-01-00-00-00
a0002937,2002937,2937Gibbs1980LA,2937,Gibbs,N,N,,,1.618274488,1291.20109,MCA,DES=+2002937,1999-02-12-04-47-36,2000-01-01-00-00-00
a0039557,2039557,39557Gielgud1992JG,39557,Gielgud,N,N,,,1.303258487,1245.242867,MCA,DES=+2039557,1999-02-23-16-32-34,2000-01-01-00-00-00
a0010984,2010984,10984Gispen3507T3,10984,Gispen,N,N,,,1.458273123,1166.847344,MCA,DES=+2010984,1999-03-15-06-54-57,2000-01-01-00-00-00
a0003101,2003101,3101Goldberger1978GB,3101,Goldberger,N,N,,,1.886925556,1016.809727,IMB,DES=+2003101,1999-04-21-19-08-29,2000-01-01-00-00-00
a0006456,2006456,6456Golombek1992OM,6456,Golombek,Y,N,,,1.295638346,1186.158033,AMO,DES=+2006456,1999-03-10-11-03-06,2000-01-01-00-00-00
a0120352,2120352,120352Gordonwong2005JG177,120352,Gordonwong,N,N,,,1.635129316,1256.95841,MCA,DES=+2120352,1999-02-20-18-14-58,2000-01-01-00-00-00
a0030785,2030785,30785Greeley1988PX,30785,Greeley,N,N,,,1.444430972,1192.911967,MCA,DES=+2030785,1999-03-08-18-31-41,2000-01-01-00-00-00
a0004451,2004451,4451Grieve1988JJ,4451,Grieve,N,N,,,1.606266944,1535.639656,MCA,DES=+2004451,1998-12-13-02-09-44,2000-01-01-00-00-00
a0004995,2004995,4995Griffin1984QR,4995,Griffin,N,N,,,1.612249699,1309.417056,MCA,DES=+2004995,1999-02-07-15-29-51,2000-01-01-00-00-00
a0026879,2026879,26879Haines1994NL2,26879,Haines,N,N,,,1.506672121,1283.304169,MCA,DES=+2026879,1999-02-14-04-10-29,2000-01-01-00-00-00
a0085119,2085119,85119Hannieschaft1972RD,85119,Hannieschaft,N,N,,,1.644586896,972.5275134,MCA,DES=+2085119,1999-05-02-20-50-05,2000-01-01-00-00-00
a0007816,2007816,7816Hanoi1987YA,7816,Hanoi,N,N,,,1.631395328,1285.423024,MCA,DES=+2007816,1999-02-13-15-27-42,2000-01-01-00-00-00
a0004775,2004775,4775Hansen1927TC,4775,Hansen,N,N,,,1.309933615,1352.732014,MCA,DES=+2004775,1999-01-27-19-36-28,2000-01-01-00-00-00
a0005475,2005475,5475Hanskennedy1989QO,5475,Hanskennedy,N,N,,,1.686955792,970.2013905,IMB,DES=+2005475,1999-05-03-10-47-29,2000-01-01-00-00-00
a0007345,2007345,7345Happer1992OF,7345,Happer,N,N,,,1.66328166,1402.674669,MCA,DES=+2007345,1999-01-15-07-57-07,2000-01-01-00-00-00
a0389293,2389293,389293Hasubick2009KH2,389293,Hasubick,N,N,,,2.422413525,2099.278446,OMB,DES=+2389293,1998-07-25-04-19-46,2000-01-01-00-00-00
a0392120,2392120,392120Heidiursula2009FK30,392120,Heidiursula,N,N,,,1.676536784,951.8226773,IMB,DES=+2392120,1999-05-08-01-03-50,2000-01-01-00-00-00
a0017447,2017447,17447Heindl1990HE,17447,Heindl,N,N,,,1.717468136,987.5705719,IMB,DES=+2017447,1999-04-29-02-34-35,2000-01-01-00-00-00
a0085095,2085095,85095Hekla5192T2,85095,Hekla,N,N,,,1.768305542,976.1627862,IMB,DES=+2085095,1999-05-01-23-01-23,2000-01-01-00-00-00
a0000699,2000699,699Hela1910KD,699,Hela,N,N,,,1.539746074,1541.019467,MCA,DES=+2000699,1998-12-11-17-53-00,2000-01-01-00-00-00
a0011573,2011573,11573Helmholtz1993SK3,11573,Helmholtz,N,N,,,2.395598456,2147.476699,OMB,DES=+2011573,1998-07-13-03-08-24,2000-01-01-00-00-00
a0009671,2009671,9671Hemera1997TU9,9671,Hemera,N,N,,,1.518268787,1612.734925,MCA,DES=+2009671,1998-11-23-19-35-26,2000-01-01-00-00-00
a0069230,2069230,69230Hermes1937UB,69230,Hermes,Y,Y,,,0.622603237,777.8130289,APO,DES=+2069230,1999-06-20-13-07-18,2000-01-01-00-00-00
a0010295,2010295,10295Hippolyta1988GB,10295,Hippolyta,N,N,,,1.315676671,1013.44025,MCA,DES=+2010295,1999-04-22-15-21-30,2000-01-01-00-00-00
a0004435,2004435,4435Holt1983AG2,4435,Holt,N,N,,,1.541569346,1288.77178,MCA,DES=+2004435,1999-02-12-19-22-09,2000-01-01-00-00-00
a0009069,2009069,9069Hovland1993OV,9069,Hovland,N,N,,,1.686902308,966.5449876,IMB,DES=+2009069,1999-05-04-08-43-48,2000-01-01-00-00-00
a0079316,2079316,79316Huangshan1996HS7,79316,Huangshan,N,N,,,1.818510899,988.8253431,IMB,DES=+2079316,1999-04-28-19-02-52,2000-01-01-00-00-00
a0052387,2052387,52387Huitzilopochtli1993OM7,52387,Huitzilopochtli,Y,N,,,1.039024948,530.2711154,AMO,DES=+2052387,1999-08-21-10-22-23,2000-01-01-00-00-00
a0006130,2006130,6130Hutton1989SL5,6130,Hutton,N,N,,,1.362051406,1872.81294,MCA,DES=+2006130,1998-09-19-19-07-21,2000-01-01-00-00-00
a0037655,2037655,37655Illapa1994PM,37655,Illapa,Y,Y,,,0.365542557,656.2082704,APO,DES=+2037655,1999-07-20-22-45-01,2000-01-01-00-00-00
a0257533,2257533,257533Iquique1998CN4,257533,Iquique,N,N,,,1.750660476,950.1450403,IMB,DES=+2257533,1999-05-08-11-07-47,2000-01-01-00-00-00
