id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class,horizons,begin_time,end_time
a0017415,2017415,174151988RO10,17415,,N,N,17.665,,4.899329262959534,4266.772833381495,TJN,DES=+2017415,1997-01-29-07-21-48,2000-01-01-00-00-00
a0017416,2017416,174161988RR10,17416,,N,N,18.407,,4.809384156653622,4232.179091768788,TJN,DES=+2017416,1997-02-06-22-55-33,2000-01-01-00-00-00
a0017418,2017418,174181988RT12,17418,,N,N,15.806,,4.357768658868934,4315.640312234912,TJN,DES=+2017418,1997-01-17-02-09-31,2000-01-01-00-00-00
a0017420,2017420,174201988RL13,17420,,N,N,18.361,,4.770916675282204,4334.3732057794705,TJN,DES=+2017420,1997-01-12-09-45-40,2000-01-01-00-00-00
a0017423,2017423,174231988SK2,17423,,N,N,14.885,,4.723650764563642,4351.423383554603,TJN,DES=+2017423,1997-01-08-03-27-36,2000-01-01-00-00-00
a0017424,2017424,174241988SP2,17424,,N,N,17.964000000000006,,4.384471441748574,4333.841346127809,TJN,DES=+2017424,1997-01-12-12-57-08,2000-01-01-00-00-00
a0018281,2018281,18281Tros4317T3,18281,Tros,N,N,13.975999999999999,,4.670110264302314,4333.048505000852,TJN,DES=+2018281,1997-01-12-17-42-34,2000-01-01-00-00-00
a0018282,2018282,18282Ilos4369T3,18282,Ilos,N,N,15.422,,4.836080527194691,4368.895209797827,TJN,DES=+2018282,1997-01-03-18-37-45,2000-01-01-00-00-00
a0023549,2023549,23549Epicles1994ES6,23549,Epicles,N,N,17.505,,5.022828038907567,4407.124536330623,TJN,DES=+2023549,1996-12-25-05-15-12,2000-01-01-00-00-00
a0024452,2024452,244522000QU167,24452,,N,N,18.689,,4.864515377860849,4309.726458839257,TJN,DES=+2024452,1997-01-18-13-38-30,2000-01-01-00-00-00
a0029196,2029196,29196Dius1990YY,29196,Dius,N,N,16.129,,4.982167687722744,4401.785567487055,TJN,DES=+2029196,1996-12-26-13-17-13,2000-01-01-00-00-00
a0030508,2030508,305082000SZ130,30508,,N,N,16.258,,4.873676883665134,4214.099659070457,TJN,DES=+2030508,1997-02-11-11-24-09,2000-01-01-00-00-00
a0030698,2030698,30698Hippokoon2299T3,30698,Hippokoon,N,N,18.293,,4.848302749488662,4307.417706468919,TJN,DES=+2030698,1997-01-19-03-29-39,2000-01-01-00-00-00
a0030792,2030792,307921988RP12,30792,,N,N,18.407,,5.037603677527712,4361.133726888282,TJN,DES=+2030792,1997-01-05-17-11-53,2000-01-01-00-00-00
a0030793,2030793,307931988SJ3,30793,,N,N,19.257,,4.927804845523542,4379.92241790041,TJN,DES=+2030793,1997-01-01-00-27-57,2000-01-01-00-00-00
a0030806,2030806,308061989UP5,30806,,N,N,13.097000000000001,,5.057516203978827,4380.172602966739,TJN,DES=+2030806,1996-12-31-22-57-53,2000-01-01-00-00-00
a0031037,2031037,31037Mydon1996HZ25,31037,Mydon,N,N,19.127,,4.562647670494208,4388.313208865666,TJN,DES=+2031037,1996-12-29-22-07-16,2000-01-01-00-00-00
a0031814,2031814,318141999RW70,31814,,N,N,18.14,,4.954541991529564,4487.627572953749,TJN,DES=+2031814,1996-12-05-02-14-06,2000-01-01-00-00-00
a0031820,2031820,318201999RT186,31820,,N,N,16.585,,4.878772878930267,4445.930838622011,TJN,DES=+2031820,1996-12-15-12-24-55,2000-01-01-00-00-00
a0031821,2031821,318211999RK225,31821,,N,N,19.787,,4.922696955004014,4379.261468945408,TJN,DES=+2031821,1997-01-01-04-25-54,2000-01-01-00-00-00
a0032356,2032356,323562000QM124,32356,,N,N,15.347999999999999,,4.400931716246058,4347.287374228764,TJN,DES=+2032356,1997-01-09-04-16-34,2000-01-01-00-00-00
a0032370,2032370,323702000QY151,32370,,N,N,18.493,,4.8631464343032595,4273.410424521001,TJN,DES=+2032370,1997-01-27-15-32-16,2000-01-01-00-00-00
a0032420,2032420,324202000RS40,32420,,N,N,19.852999999999998,,4.965001465244309,4493.68108892954,TJN,DES=+2032420,1996-12-03-13-54-50,2000-01-01-00-00-00
a0032430,2032430,324302000RQ83,32430,,N,N,13.37,,5.025578291722357,4479.725149005426,TJN,DES=+2032430,1996-12-07-01-38-58,2000-01-01-00-00-00
a0032471,2032471,324712000SK205,32471,,N,N,15.398,,5.0492271199755665,4466.511158614488,TJN,DES=+2032471,1996-12-10-08-56-00,2000-01-01-00-00-00
a0032794,2032794,327941989UE5,32794,,N,N,14.075999999999999,,4.892141112048252,4333.502250480661,TJN,DES=+2032794,1997-01-12-14-59-13,2000-01-01-00-00-00
a0034298,2034298,342982000QH159,34298,,N,N,17.249000000000002,,4.526793238900618,4295.22681876036,TJN,DES=+2034298,1997-01-22-04-38-22,2000-01-01-00-00-00
a0034835,2034835,348352001SZ249,34835,,N,N,15.675999999999998,,4.879433732383911,4478.639367002809,TJN,DES=+2034835,1996-12-07-08-09-51,2000-01-01-00-00-00
a0036922,2036922,369222000SN209,36922,,N,N,18.43,,5.043656739446363,4410.132492206212,TJN,DES=+2036922,1996-12-24-11-12-20,2000-01-01-00-00-00
a0038257,2038257,382571999RC13,38257,,N,N,17.26,,4.587951819562755,4345.602361830604,TJN,DES=+2038257,1997-01-09-14-23-10,2000-01-01-00-00-00
a0042277,2042277,422772001SQ51,42277,,N,N,19.765,,4.889119496181662,4257.0638670188755,TJN,DES=+2042277,1997-01-31-17-37-02,2000-01-01-00-00-00
a0045822,2045822,458222000QQ116,45822,,N,N,19.063,,4.256693267453447,4392.2757906370125,TJN,DES=+2045822,1996-12-28-22-20-44,2000-01-01-00-00-00
a0047956,2047956,479562000QS103,47956,,N,N,19.482,,4.785829438463677,4237.375265626572,TJN,DES=+2047956,1997-02-05-15-44-56,2000-01-01-00-00-00
a0047959,2047959,479592000QP168,47959,,N,N,12.970999999999998,,4.766790417050856,4208.835979611704,TJN,DES=+2047959,1997-02-12-18-59-04,2000-01-01-00-00-00
a0047964,2047964,479642000SG131,47964,,N,N,16.521,,4.475572226619931,4342.951028589179,TJN,DES=+2047964,1997-01-10-06-17-39,2000-01-01-00-00-00
a0048249,2048249,482492001SY345,48249,,N,N,18.713,,5.046432080662878,4223.381763975163,TJN,DES=+2048249,1997-02-09-03-42-35,2000-01-01-00-00-00
a0048604,2048604,486041995CV,48604,,N,N,14.482999999999999,,4.708048985836983,4271.231727055563,TJN,DES=+2048604,1997-01-28-04-36-36,2000-01-01-00-00-00
a0051339,2051339,513392000OA61,51339,,N,N,18.717,,4.795605799411982,4268.246021143955,TJN,DES=+2051339,1997-01-28-22-31-27,2000-01-01-00-00-00
a0051344,2051344,513442000QA127,51344,,N,N,18.299,,4.937296584992094,4300.666433517246,TJN,DES=+2051344,1997-01-20-20-00-07,2000-01-01-00-00-00
a0051348,2051348,513482000QR169,51348,,N,N,18.31,,4.793197980557199,4245.204323095796,TJN,DES=+2051348,1997-02-03-16-46-28,2000-01-01-00-00-00
a0051357,2051357,513572000RM88,51357,,N,N,19.303,,4.824472639635206,4322.939434792486,TJN,DES=+2051357,1997-01-15-06-21-50,2000-01-01-00-00-00
a0051362,2051362,513622000SY247,51362,,N,N,18.137,,4.885070052194731,4341.241954653562,TJN,DES=+2051362,1997-01-10-16-32-55,2000-01-01-00-00-00
a0051994,2051994,519942001TJ58,51994,,N,N,19.745,,4.801306993268146,4356.372835784311,TJN,DES=+2051994,1997-01-06-21-45-48,2000-01-01-00-00-00
a0052273,2052273,522731988RQ10,52273,,N,N,17.291,,4.7472488744435415,4335.5253910330275,TJN,DES=+2052273,1997-01-12-02-50-53,2000-01-01-00-00-00
a0052275,2052275,522751988RS12,52275,,N,N,18.41,,4.9027007820895045,4369.555798449117,TJN,DES=+2052275,1997-01-03-14-39-56,2000-01-01-00-00-00
a0054581,2054581,545812000QW170,54581,,N,N,14.357999999999999,,4.657666646116415,4290.78665183779,TJN,DES=+2054581,1997-01-23-07-16-50,2000-01-01-00-00-00
a0054582,2054582,545822000QU179,54582,,N,N,17.052,,4.7179892402330665,4283.10229743635,TJN,DES=+2054582,1997-01-25-05-23-12,2000-01-01-00-00-00
a0054596,2054596,545962000QD225,54596,,N,N,17.529,,4.713182576438277,4181.585433319272,TJN,DES=+2054596,1997-02-19-14-29-16,2000-01-01-00-00-00
a0054638,2054638,546382000SC144,54638,,N,N,15.254000000000001,,5.275309339812762,4443.571169572283,TJN,DES=+2054638,1996-12-16-02-34-24,2000-01-01-00-00-00
a0054643,2054643,546432000SP283,54643,,N,N,18.692,,4.796870835868536,4302.300240003111,TJN,DES=+2054643,1997-01-20-10-11-56,2000-01-01-00-00-00
a0054645,2054645,546452000SR284,54645,,N,N,19.868,,4.779065561106269,4390.196719228963,TJN,DES=+2054645,1996-12-29-10-49-12,2000-01-01-00-00-00
a0054646,2054646,546462000SS291,54646,,N,N,16.637999999999998,,4.6694162025990895,4373.309601358202,TJN,DES=+2054646,1997-01-02-16-08-34,2000-01-01-00-00-00
a0054652,2054652,546522000SZ344,54652,,N,N,16.371,,4.95734083451642,4302.404242206111,TJN,DES=+2054652,1997-01-20-09-34-30,2000-01-01-00-00-00
a0054653,2054653,546532000SB350,54653,,N,N,19.825,,4.952735320085587,4353.42501598934,TJN,DES=+2054653,1997-01-07-15-27-01,2000-01-01-00-00-00
a0054655,2054655,546552000SQ362,54655,,N,N,19.328,,4.674516554423096,4263.62512906326,TJN,DES=+2054655,1997-01-30-02-14-59,2000-01-01-00-00-00
a0055441,2055441,554412001TS87,55441,,N,N,16.485,,4.9922348026033045,4325.285475532354,TJN,DES=+2055441,1997-01-14-16-17-15,2000-01-01-00-00-00
a0055460,2055460,554602001TW148,55460,,N,N,15.290999999999999,,4.996552254996431,4297.820515110902,TJN,DES=+2055460,1997-01-21-13-04-38,2000-01-01-00-00-00
a0055496,2055496,554962001UC73,55496,,N,N,19.898,,5.016264405594262,4384.277808395786,TJN,DES=+2055496,1996-12-30-22-20-01,2000-01-01-00-00-00
a0055676,2055676,55676Klythios3034T1,55676,Klythios,N,N,13.171,,5.026757351759018,4374.903476493105,TJN,DES=+2055676,1997-01-02-06-34-46,2000-01-01-00-00-00
a0055678,2055678,55678Lampos3291T1,55678,Lampos,N,N,17.636,,4.6955814549485435,4362.210342830324,TJN,DES=+2055678,1997-01-05-10-44-18,2000-01-01-00-00-00
a0055702,2055702,55702Thymoitos1302T3,55702,Thymoitos,N,N,19.959,,5.054734379731761,4359.432040236821,TJN,DES=+2055702,1997-01-06-03-24-29,2000-01-01-00-00-00
a0056951,2056951,569512000SK2,56951,,N,N,17.875999999999994,,5.01362912699787,4251.017530697473,TJN,DES=+2056951,1997-02-02-05-53-43,2000-01-01-00-00-00
a0056962,2056962,569622000SW65,56962,,N,N,17.820999999999994,,4.8388283697184,4426.707513108857,TJN,DES=+2056962,1996-12-20-07-45-19,2000-01-01-00-00-00
a0057644,2057644,576442001TV201,57644,,N,N,12.83,,4.830116277031955,4198.282812099367,TJN,DES=+2057644,1997-02-15-10-18-13,2000-01-01-00-00-00
a0061610,2061610,616102000QK95,61610,,N,N,16.192,,4.7666003408953515,4416.561263503085,TJN,DES=+2061610,1996-12-22-20-37-58,2000-01-01-00-00-00
a0061896,2061896,618962000QG227,61896,,N,N,17.527,,4.834642745437294,4272.8564408621305,TJN,DES=+2061896,1997-01-27-18-51-42,2000-01-01-00-00-00
a0062201,2062201,622012000SW54,62201,,N,N,19.132,,4.935464889233415,4385.890254930567,TJN,DES=+2062201,1996-12-30-12-39-32,2000-01-01-00-00-00
a0062692,2062692,626922000TE24,62692,,N,N,16.32,,4.926351757711412,4353.193382335611,TJN,DES=+2062692,1997-01-07-16-50-24,2000-01-01-00-00-00
a0062714,2062714,627142000TB43,62714,,N,N,16.599,,5.018320330665847,4378.239161146443,TJN,DES=+2062714,1997-01-01-10-33-56,2000-01-01-00-00-00
a0063923,2063923,639232001SV41,63923,,N,N,16.378,,4.727632190967503,4267.248064902844,TJN,DES=+2063923,1997-01-29-04-30-43,2000-01-01-00-00-00
a0064270,2064270,642702001TA197,64270,,N,N,16.468,,4.695444890942213,4298.667761910609,TJN,DES=+2064270,1997-01-21-07-59-38,2000-01-01-00-00-00
a0064326,2064326,643262001UX46,64326,,N,N,15.48,,4.796931050908465,4278.2496837676645,TJN,DES=+2064326,1997-01-26-10-30-08,2000-01-01-00-00-00
a0067548,2067548,675482000SL47,67548,,N,N,17.863,,4.521967943381598,4352.2579872658725,TJN,DES=+2067548,1997-01-07-22-27-09,2000-01-01-00-00-00
a0073641,2073641,736411977UK3,73641,,N,N,14.693,,4.99440377724937,4384.90640693002,TJN,DES=+2073641,1996-12-30-18-33-43,2000-01-01-00-00-00
a0076804,2076804,768042000QE,76804,,N,N,16.612000000000002,,4.815000235416905,4257.204539161862,TJN,DES=+2076804,1997-01-31-16-46-23,2000-01-01-00-00-00
a0076809,2076809,768092000QQ46,76809,,N,N,17.662,,4.7579183107645235,4299.440464265535,TJN,DES=+2076809,1997-01-21-03-21-27,2000-01-01-00-00-00
a0076819,2076819,768192000RQ91,76819,,N,N,19.804,,4.74282691546633,4451.413445436465,TJN,DES=+2076819,1996-12-14-03-31-11,2000-01-01-00-00-00
a0076820,2076820,768202000RW105,76820,,N,N,17.463,,4.712676231656104,4326.577364107158,TJN,DES=+2076820,1997-01-14-08-32-10,2000-01-01-00-00-00
a0076834,2076834,768342000SA244,76834,,N,N,16.116,,4.9995887549721765,4296.155103123148,TJN,DES=+2076834,1997-01-21-23-04-11,2000-01-01-00-00-00
a0076835,2076835,768352000SH255,76835,,N,N,13.714,,5.027854784092387,4387.373684805822,TJN,DES=+2076835,1996-12-30-03-45-30,2000-01-01-00-00-00
a0076836,2076836,768362000SB310,76836,,N,N,18.35,,4.729060807702925,4387.958432581667,TJN,DES=+2076836,1996-12-30-00-14-59,2000-01-01-00-00-00
a0076837,2076837,768372000SL316,76837,,N,N,19.997,,4.734997461985438,4338.253272501455,TJN,DES=+2076837,1997-01-11-10-28-51,2000-01-01-00-00-00
a0076838,2076838,768382000ST347,76838,,N,N,17.345,,4.608603916532217,4303.181892535143,TJN,DES=+2076838,1997-01-20-04-54-33,2000-01-01-00-00-00
a0076840,2076840,768402000TU3,76840,,N,N,11.684,,4.832494380155566,4362.19229082063,TJN,DES=+2076840,1997-01-05-10-50-48,2000-01-01-00-00-00
a0077891,2077891,778912001SM232,77891,,N,N,16.447,,4.326394238350972,4281.779372882563,TJN,DES=+2077891,1997-01-25-13-19-27,2000-01-01-00-00-00
a0077894,2077894,778942001SY263,77894,,N,N,19.966,,4.798993495879516,4231.0699826362215,TJN,DES=+2077894,1997-02-07-05-34-50,2000-01-01-00-00-00
a0077897,2077897,778972001TE64,77897,,N,N,18.608,,4.942772705331843,4380.003181858881,TJN,DES=+2077897,1996-12-31-23-58-53,2000-01-01-00-00-00
a0077902,2077902,779022001TY141,77902,,N,N,16.653,,5.053937181939162,4283.147011079343,TJN,DES=+2077902,1997-01-25-05-07-06,2000-01-01-00-00-00
a0077916,2077916,779162001WL87,77916,,N,N,13.944,,4.801376674710943,4388.981744581401,TJN,DES=+2077916,1996-12-29-18-06-36,2000-01-01-00-00-00
a0084709,2084709,847092002VW120,84709,,N,N,19.525,,4.884686863655212,4373.30016984649,TJN,DES=+2084709,1997-01-02-16-11-58,2000-01-01-00-00-00
a0090380,2090380,903802003WX68,90380,,N,N,17.955,,4.635299279668302,4270.220218071771,TJN,DES=+2090380,1997-01-28-10-40-45,2000-01-01-00-00-00
a0096295,2096295,962951996JF7,96295,,N,N,18.765,,4.76041967776339,4381.687105458629,TJN,DES=+2096295,1996-12-31-13-52-40,2000-01-01-00-00-00
a0096337,2096337,963371997LG2,96337,,N,N,11.462,,5.058741793460066,4448.411593900446,TJN,DES=+2096337,1996-12-14-21-31-51,2000-01-01-00-00-00
a0097893,2097893,978932000QV65,97893,,N,N,18.366,,4.710985705410087,4399.079798382728,TJN,DES=+2097893,1996-12-27-05-31-18,2000-01-01-00-00-00
a0097973,2097973,979732000QB165,97973,,N,N,15.683,,4.8799921216892335,4300.761501726571,TJN,DES=+2097973,1997-01-20-19-25-53,2000-01-01-00-00-00
a0098037,2098037,980372000RE20,98037,,N,N,13.487,,4.91663928841764,4395.399665034694,TJN,DES=+2098037,1996-12-28-03-36-09,2000-01-01-00-00-00
a0098116,2098116,981162000RA103,98116,,N,N,19.953,,4.530672723022193,4331.560750205923,TJN,DES=+2098116,1997-01-13-02-38-09,2000-01-01-00-00-00
a0098139,2098139,981392000SG53,98139,,N,N,14.204,,4.901121431947589,4403.127589931297,TJN,DES=+2098139,1996-12-26-05-14-06,2000-01-01-00-00-00
a0098143,2098143,981432000SS60,98143,,N,N,18.436,,5.17857735516674,4480.559021274871,TJN,DES=+2098143,1996-12-06-20-38-47,2000-01-01-00-00-00
a0098361,2098361,983612000SG361,98361,,N,N,18.583,,4.59484404583143,4238.326209082037,TJN,DES=+2098361,1997-02-05-10-02-35,2000-01-01-00-00-00
a0098362,2098362,983622000SA363,98362,,N,N,14.152,,5.003286290136393,4197.547851281042,TJN,DES=+2098362,1997-02-15-14-42-48,2000-01-01-00-00-00
a0099306,2099306,993062001SC101,99306,,N,N,16.363,,5.027161457788741,4264.7109770077295,TJN,DES=+2099306,1997-01-29-19-44-04,2000-01-01-00-00-00
a0099311,2099311,993112001SQ282,99311,,N,N,19.35,,4.933896495644864,4287.004680241625,TJN,DES=+2099311,1997-01-24-05-58-20,2000-01-01-00-00-00
a0099323,2099323,993232001TE205,99323,,N,N,16.549,,5.140706021367383,4315.760380550157,TJN,DES=+2099323,1997-01-17-01-26-17,2000-01-01-00-00-00
a0099327,2099327,993272001UP32,99327,,N,N,16.654,,4.980198017369951,4208.54886671379,TJN,DES=+2099327,1997-02-12-20-42-26,2000-01-01-00-00-00
a0099328,2099328,993282001UY123,99328,,N,N,15.582,,4.836708971545137,4343.638312036468,TJN,DES=+2099328,1997-01-10-02-10-14,2000-01-01-00-00-00
a0099368,2099368,993682001XE221,99368,,N,N,14.939,,5.19393551659245,4440.307916967437,TJN,DES=+2099368,1996-12-16-22-09-10,2000-01-01-00-00-00
a0105685,2105685,1056852000SC51,105685,,N,N,18.909,,4.979513445802675,4433.170064373757,TJN,DES=+2105685,1996-12-18-16-58-48,2000-01-01-00-00-00
a0105720,2105720,1057202000SR79,105720,,N,N,17.0,,5.001282617198633,4444.245744526599,TJN,DES=+2105720,1996-12-15-22-31-33,2000-01-01-00-00-00
a0105746,2105746,1057462000SP92,105746,,N,N,13.886,,4.862778828365939,4390.755328459602,TJN,DES=+2105746,1996-12-29-07-28-06,2000-01-01-00-00-00
a0105803,2105803,1058032000SH132,105803,,N,N,16.191,,4.8727801417952215,4420.48068540937,TJN,DES=+2105803,1996-12-21-21-06-59,2000-01-01-00-00-00
a0105896,2105896,1058962000SG187,105896,,N,N,13.512,,4.590373683529031,4406.19716531624,TJN,DES=+2105896,1996-12-25-10-49-03,2000-01-01-00-00-00
a0105901,2105901,1059012000SG192,105901,,N,N,15.619000000000002,,5.120190149912371,4389.463370046965,TJN,DES=+2105901,1996-12-29-15-13-13,2000-01-01-00-00-00
a0105904,2105904,1059042000SB197,105904,,N,N,13.18,,5.080055254898333,4347.483390857552,TJN,DES=+2105904,1997-01-09-03-06-00,2000-01-01-00-00-00
a0106001,2106001,1060012000SR283,106001,,N,N,17.304000000000002,,5.161265813429451,4404.095907100434,TJN,DES=+2106001,1996-12-25-23-25-30,2000-01-01-00-00-00
a0106060,2106060,1060602000SS316,106060,,N,N,17.047,,5.032961787094036,4314.934398270373,TJN,DES=+2106060,1997-01-17-06-23-38,2000-01-01-00-00-00
a0106091,2106091,1060912000SZ361,106091,,N,N,15.078,,4.909256059615079,4294.792421326572,TJN,DES=+2106091,1997-01-22-07-14-45,2000-01-01-00-00-00
a0106160,2106160,1061602000TG61,106160,,N,N,13.359000000000002,,5.065604632879492,4465.604687540179,TJN,DES=+2106160,1996-12-10-14-22-20,2000-01-01-00-00-00
a0110380,2110380,1103802001SO343,110380,,N,N,15.755999999999998,,4.7437191719307945,4334.69119571387,TJN,DES=+2110380,1997-01-12-07-51-12,2000-01-01-00-00-00
a0110563,2110563,1105632001TQ109,110563,,N,N,14.288,,4.74441556820314,4250.050184520976,TJN,DES=+2110563,1997-02-02-11-41-58,2000-01-01-00-00-00
a0110829,2110829,1108292001UT54,110829,,N,N,11.088,,5.14724192075437,4393.504300948983,TJN,DES=+2110829,1996-12-28-14-58-29,2000-01-01-00-00-00
a0110832,2110832,1108322001UA58,110832,,N,N,14.474,,5.061060657801879,4330.648206108788,TJN,DES=+2110832,1997-01-13-08-06-40,2000-01-01-00-00-00
a0110859,2110859,1108592001UW79,110859,,N,N,13.2,,4.797631879023641,4292.40057352062,TJN,DES=+2110859,1997-01-22-21-35-49,2000-01-01-00-00-00
a0111113,2111113,1111132001VK85,111113,,N,N,15.308,,4.984736368362881,4369.821403013981,TJN,DES=+2111113,1997-01-03-13-04-19,2000-01-01-00-00-00
a0116134,2116134,1161342003WZ142,116134,,N,N,14.722,,4.860547730383637,4279.5327045675895,TJN,DES=+2116134,1997-01-26-02-48-15,2000-01-01-00-00-00
a0116567,2116567,1165672004BV84,116567,,N,N,11.206,,5.0596476544017985,4452.980238746763,TJN,DES=+2116567,1996-12-13-18-07-08,2000-01-01-00-00-00
a0117389,2117389,1173892004YD23,117389,,N,N,18.596,,4.785957692242556,4287.972845312104,TJN,DES=+2117389,1997-01-24-00-09-48,2000-01-01-00-00-00
a0117395,2117395,1173952004YL35,117395,,N,N,16.72,,4.958874160194774,4253.077568559445,TJN,DES=+2117395,1997-02-01-17-32-06,2000-01-01-00-00-00
a0117423,2117423,1174232005AP18,117423,,N,N,16.849,,4.737990340892743,4390.262679304592,TJN,DES=+2117423,1996-12-29-10-25-28,2000-01-01-00-00-00
a0117446,2117446,1174462005AV45,117446,,N,N,15.144,,4.769428003334881,4323.047051238823,TJN,DES=+2117446,1997-01-15-05-43-05,2000-01-01-00-00-00
a0118815,2118815,1188152000SM108,118815,,N,N,18.016,,4.3313772036147435,4409.830798219899,TJN,DES=+2118815,1996-12-24-13-00-56,2000-01-01-00-00-00
a0120453,2120453,1204531988RE12,120453,,N,N,12.332,,4.468040540680892,4312.725881295359,TJN,DES=+2120453,1997-01-17-19-38-42,2000-01-01-00-00-00
a0120454,2120454,1204541988SJ2,120454,,N,N,16.717,,4.928308533892737,4333.923827925432,TJN,DES=+2120454,1997-01-12-12-27-27,2000-01-01-00-00-00
a0122581,2122581,1225812000RJ24,122581,,N,N,17.355999999999998,,4.794269242612705,4297.031633709663,TJN,DES=+2122581,1997-01-21-17-48-38,2000-01-01-00-00-00
a0122733,2122733,1227332000SK47,122733,,N,N,15.235,,4.90101075830466,4220.038090633185,TJN,DES=+2122733,1997-02-09-23-46-19,2000-01-01-00-00-00
a0122862,2122862,1228622000SJ134,122862,,N,N,12.515999999999998,,4.769977769149412,4424.0956657782235,TJN,DES=+2122862,1996-12-20-23-25-35,2000-01-01-00-00-00
a0124985,2124985,1249852001TK131,124985,,N,N,19.242,,4.927352040673222,4318.078600970616,TJN,DES=+2124985,1997-01-16-11-31-44,2000-01-01-00-00-00
a0125048,2125048,1250482001TW215,125048,,N,N,18.114,,4.8890206803785965,4425.755134684557,TJN,DES=+2125048,1996-12-20-13-28-11,2000-01-01-00-00-00
a0125062,2125062,1250622001TG234,125062,,N,N,17.107,,4.72899482858048,4293.445926846733,TJN,DES=+2125062,1997-01-22-15-19-29,2000-01-01-00-00-00
a0127532,2127532,1275322002WH9,127532,,N,N,16.36,,5.095905866755783,4257.225116316673,TJN,DES=+2127532,1997-01-31-16-38-59,2000-01-01-00-00-00
a0127534,2127534,1275342002WR17,127534,,N,N,17.877,,4.981660909036948,4350.554490073774,TJN,DES=+2127534,1997-01-08-08-40-25,2000-01-01-00-00-00
a0128301,2128301,1283012003YZ139,128301,,N,N,18.003,,4.858591218389496,4232.694280939751,TJN,DES=+2128301,1997-02-06-19-50-05,2000-01-01-00-00-00
a0129130,2129130,1291302004YP20,129130,,N,N,14.351,,4.772614913125433,4238.921632865111,TJN,DES=+2129130,1997-02-05-06-28-14,2000-01-01-00-00-00
a0129135,2129135,1291352005AD21,129135,,N,N,19.954,,5.091170044779194,4450.470570431904,TJN,DES=+2129135,1996-12-14-09-10-37,2000-01-01-00-00-00
a0129140,2129140,1291402005AO50,129140,,N,N,16.132,,5.098218016800646,4309.7751172585495,TJN,DES=+2129140,1997-01-18-13-20-59,2000-01-01-00-00-00
a0129144,2129144,1291442005BP25,129144,,N,N,18.583,,4.7536607464449485,4271.8204566184295,TJN,DES=+2129144,1997-01-28-01-04-40,2000-01-01-00-00-00
a0129147,2129147,1291472005CY70,129147,,N,N,19.215,,4.9015917847926485,4319.791900899369,TJN,DES=+2129147,1997-01-16-01-14-56,2000-01-01-00-00-00
a0129153,2129153,1291532005EL140,129153,,N,N,17.104,,5.165025524152685,4326.359814438699,TJN,DES=+2129153,1997-01-14-09-50-30,2000-01-01-00-00-00
a0130588,2130588,1305882000RD83,130588,,N,N,19.4,,4.949844522868043,4354.154877634657,TJN,DES=+2130588,1997-01-07-11-04-16,2000-01-01-00-00-00
a0130592,2130592,1305922000RT87,130592,,N,N,18.945,,5.1942500533987115,4429.183027158437,TJN,DES=+2130592,1996-12-19-16-54-08,2000-01-01-00-00-00
a0130687,2130687,1306872000SZ131,130687,,N,N,18.257,,4.72511771839742,4340.501668536621,TJN,DES=+2130687,1997-01-10-20-59-25,2000-01-01-00-00-00
a0131460,2131460,1314602001QE194,131460,,N,N,15.831,,4.801568138653742,4222.357907428468,TJN,DES=+2131460,1997-02-09-09-51-11,2000-01-01-00-00-00
a0133566,2133566,1335662003UZ27,133566,,N,N,19.086,,5.148748835519798,4406.640306689922,TJN,DES=+2133566,1996-12-25-08-09-31,2000-01-01-00-00-00
a0133853,2133853,1338532003YQ133,133853,,N,N,15.786,,4.8133755434872505,4349.664360705655,TJN,DES=+2133853,1997-01-08-14-00-51,2000-01-01-00-00-00
a0133862,2133862,1338622004BR38,133862,,N,N,16.878,,5.138671767704226,4305.026873712074,TJN,DES=+2133862,1997-01-19-17-50-21,2000-01-01-00-00-00
a0134077,2134077,1340772004XW71,134077,,N,N,14.015,,4.679801729826292,4320.027824648618,TJN,DES=+2134077,1997-01-15-23-50-00,2000-01-01-00-00-00
a0134251,2134251,1342512006AN34,134251,,N,N,17.723,,4.673975650841972,4242.532240446237,TJN,DES=+2134251,1997-02-04-08-48-25,2000-01-01-00-00-00
a0134269,2134269,1342692006BP114,134269,,N,N,16.114,,4.955477717700688,4330.056642744215,TJN,DES=+2134269,1997-01-13-11-39-38,2000-01-01-00-00-00
a0134329,2134329,134329Cycnos2377T3,134329,Cycnos,N,N,17.695,,4.755477744179478,4295.509196734248,TJN,DES=+2134329,1997-01-22-02-56-43,2000-01-01-00-00-00
a0134419,2134419,134419Hippothous1998MV47,134419,Hippothous,N,N,17.361,,4.306947419490533,4388.799058420858,TJN,DES=+2134419,1996-12-29-19-12-22,2000-01-01-00-00-00
a0152297,2152297,1522972005TH49,152297,,N,N,14.105,,4.8033446167860285,4257.726189215373,TJN,DES=+2152297,1997-01-31-13-38-36,2000-01-01-00-00-00
a0152519,2152519,1525192006CT61,152519,,N,N,16.182000000000002,,4.851567039906529,4271.110389946071,TJN,DES=+2152519,1997-01-28-05-20-17,2000-01-01-00-00-00
a0153107,2153107,1531072000SY55,153107,,N,N,13.289,,5.031229619959229,4423.367604780182,TJN,DES=+2153107,1996-12-21-03-47-41,2000-01-01-00-00-00
a0153122,2153122,1531222000SA97,153122,,N,N,15.074000000000002,,4.854807095317102,4324.038183294803,TJN,DES=+2153122,1997-01-14-23-46-17,2000-01-01-00-00-00
